,Order,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB,Batting Team,Bowling Team,Match ID,Match No,Season,Season Match No
2674,5,CJ Boyce,4.0,0,22,0,5.5,5.0,1.0,0.0,0,0,Sydney Sixers,Hobart Hurricanes,1114876,227,BBL07,21
2675,6,DT Christian,4.0,0,27,1,6.75,10.0,2.0,1.0,0,0,Sydney Sixers,Hobart Hurricanes,1114876,227,BBL07,21
2676,1,MG Johnson,4.0,0,23,1,5.75,12.0,1.0,0.0,4,0,Melbourne Renegades,Perth Scorchers,1114877,228,BBL07,22
2677,2,DJ Willey,4.0,0,34,0,8.5,8.0,4.0,1.0,0,0,Melbourne Renegades,Perth Scorchers,1114877,228,BBL07,22
2678,3,JA Richardson,4.0,0,55,0,13.75,6.0,4.0,5.0,0,0,Melbourne Renegades,Perth Scorchers,1114877,228,BBL07,22
2679,4,AC Agar,3.0,0,26,0,8.66,4.0,2.0,1.0,0,0,Melbourne Renegades,Perth Scorchers,1114877,228,BBL07,22
2680,5,AJ Tye,4.0,0,36,2,9.0,11.0,3.0,2.0,1,1,Melbourne Renegades,Perth Scorchers,1114877,228,BBL07,22
2681,6,HWR Cartwright,1.0,0,8,0,8.0,1.0,1.0,0.0,0,0,Melbourne Renegades,Perth Scorchers,1114877,228,BBL07,22
2682,1,Mohammad Nabi,3.5,0,30,1,7.82,9.0,1.0,2.0,1,0,Perth Scorchers,Melbourne Renegades,1114877,228,BBL07,22
2683,2,KW Richardson,4.0,0,32,1,8.0,10.0,5.0,0.0,1,0,Perth Scorchers,Melbourne Renegades,1114877,228,BBL07,22
2684,3,JD Wildermuth,4.0,0,38,0,9.5,7.0,2.0,2.0,0,0,Perth Scorchers,Melbourne Renegades,1114877,228,BBL07,22
2685,4,DJ Bravo,4.0,0,43,0,10.75,3.0,3.0,2.0,0,0,Perth Scorchers,Melbourne Renegades,1114877,228,BBL07,22
2686,5,GB Hogg,4.0,0,38,1,9.5,9.0,1.0,3.0,0,1,Perth Scorchers,Melbourne Renegades,1114877,228,BBL07,22
2687,1,B Stanlake,4.0,0,31,1,7.75,14.0,4.0,1.0,2,0,Melbourne Stars,Adelaide Strikers,1114878,229,BBL07,23
2688,2,MG Neser,4.0,0,29,1,7.25,10.0,3.0,1.0,0,0,Melbourne Stars,Adelaide Strikers,1114878,229,BBL07,23
2689,3,PM Siddle,4.0,0,33,1,8.25,10.0,5.0,0.0,2,0,Melbourne Stars,Adelaide Strikers,1114878,229,BBL07,23
2690,4,B Laughlin,4.0,0,32,1,8.0,5.0,1.0,1.0,1,0,Melbourne Stars,Adelaide Strikers,1114878,229,BBL07,23
2691,5,Rashid Khan,4.0,0,23,1,5.75,8.0,1.0,0.0,0,0,Melbourne Stars,Adelaide Strikers,1114878,229,BBL07,23
2692,1,JP Faulkner,2.0,0,6,0,3.0,6.0,0.0,0.0,0,0,Adelaide Strikers,Melbourne Stars,1114878,229,BBL07,23
2693,2,JR Coleman,2.0,0,10,0,5.0,5.0,1.0,0.0,0,0,Adelaide Strikers,Melbourne Stars,1114878,229,BBL07,23
2694,3,SM Boland,2.0,0,26,0,13.0,3.0,4.0,1.0,0,0,Adelaide Strikers,Melbourne Stars,1114878,229,BBL07,23
2695,4,JW Hastings,2.0,0,13,0,6.5,7.0,1.0,1.0,0,0,Adelaide Strikers,Melbourne Stars,1114878,229,BBL07,23
2696,5,GJ Maxwell,3.0,0,24,1,8.0,3.0,1.0,0.0,1,0,Adelaide Strikers,Melbourne Stars,1114878,229,BBL07,23
2697,6,MP Stoinis,4.0,0,47,1,11.75,8.0,4.0,3.0,3,0,Adelaide Strikers,Melbourne Stars,1114878,229,BBL07,23
2698,7,A Zampa,3.4,0,24,0,6.54,8.0,0.0,1.0,1,0,Adelaide Strikers,Melbourne Stars,1114878,229,BBL07,23
2699,1,JA Burns,1.0,0,5,0,5.0,1.0,0.0,0.0,0,0,Hobart Hurricanes,Brisbane Heat,1114879,230,BBL07,24
2700,2,Yasir Shah,4.0,0,29,0,7.25,5.0,1.0,1.0,1,0,Hobart Hurricanes,Brisbane Heat,1114879,230,BBL07,24
2701,3,MT Steketee,4.0,0,51,2,12.75,10.0,5.0,4.0,2,0,Hobart Hurricanes,Brisbane Heat,1114879,230,BBL07,24
2702,4,B Doggett,4.0,0,39,0,9.75,4.0,0.0,3.0,2,0,Hobart Hurricanes,Brisbane Heat,1114879,230,BBL07,24
2703,5,MJ Swepson,3.0,0,24,0,8.0,3.0,1.0,1.0,0,0,Hobart Hurricanes,Brisbane Heat,1114879,230,BBL07,24
2704,6,BCJ Cutting,4.0,0,27,2,6.75,6.0,3.0,0.0,0,0,Hobart Hurricanes,Brisbane Heat,1114879,230,BBL07,24
2705,1,S Milenko,1.0,0,16,0,16.0,2.0,2.0,1.0,0,0,Brisbane Heat,Hobart Hurricanes,1114879,230,BBL07,24
2706,2,CA Rose,2.0,0,29,0,14.5,2.0,2.0,2.0,0,0,Brisbane Heat,Hobart Hurricanes,1114879,230,BBL07,24
2707,3,JC Archer,4.0,0,39,1,9.75,10.0,4.0,2.0,2,0,Brisbane Heat,Hobart Hurricanes,1114879,230,BBL07,24
2708,4,TS Mills,4.0,0,35,0,8.75,8.0,6.0,0.0,0,0,Brisbane Heat,Hobart Hurricanes,1114879,230,BBL07,24
2709,5,CJ Boyce,4.0,0,23,2,5.75,8.0,0.0,1.0,0,0,Brisbane Heat,Hobart Hurricanes,1114879,230,BBL07,24
2710,6,DJM Short,4.0,0,20,1,5.0,8.0,0.0,0.0,1,0,Brisbane Heat,Hobart Hurricanes,1114879,230,BBL07,24
2711,7,DT Christian,1.0,0,8,1,8.0,2.0,0.0,0.0,1,0,Brisbane Heat,Hobart Hurricanes,1114879,230,BBL07,24
2712,1,MG Johnson,4.0,0,25,0,6.25,12.0,3.0,0.0,1,0,Sydney Thunder,Perth Scorchers,1114880,231,BBL07,25
2713,2,JS Paris,4.0,0,28,0,7.0,8.0,3.0,0.0,1,0,Sydney Thunder,Perth Scorchers,1114880,231,BBL07,25
2714,3,WG Bosisto,1.0,0,19,0,19.0,1.0,3.0,1.0,0,0,Sydney Thunder,Perth Scorchers,1114880,231,BBL07,25
2715,4,M Kelly,4.0,0,32,1,8.0,6.0,2.0,1.0,0,0,Sydney Thunder,Perth Scorchers,1114880,231,BBL07,25
2716,5,TT Bresnan,3.0,0,38,2,12.66,4.0,3.0,2.0,0,0,Sydney Thunder,Perth Scorchers,1114880,231,BBL07,25
2717,6,AC Agar,4.0,0,31,1,7.75,6.0,2.0,1.0,0,0,Sydney Thunder,Perth Scorchers,1114880,231,BBL07,25
2718,1,GS Sandhu,4.0,0,21,1,5.25,10.0,1.0,0.0,0,0,Perth Scorchers,Sydney Thunder,1114880,231,BBL07,25
2719,2,MJ McClenaghan,4.0,0,53,1,13.25,5.0,3.0,2.0,4,1,Perth Scorchers,Sydney Thunder,1114880,231,BBL07,25
2720,3,CJ Green,4.0,0,43,1,10.75,10.0,4.0,3.0,0,0,Perth Scorchers,Sydney Thunder,1114880,231,BBL07,25
2721,4,Fawad Ahmed,4.0,0,19,1,4.75,10.0,0.0,1.0,0,0,Perth Scorchers,Sydney Thunder,1114880,231,BBL07,25
2722,5,AJ Nair,4.0,0,26,0,6.5,6.0,2.0,0.0,0,0,Perth Scorchers,Sydney Thunder,1114880,231,BBL07,25
2723,1,Mohammad Nabi,4.0,0,15,2,3.75,10.0,0.0,0.0,1,0,Melbourne Stars,Melbourne Renegades,1114881,232,BBL07,26
2724,2,JM Holland,2.0,0,21,0,10.5,4.0,2.0,1.0,0,0,Melbourne Stars,Melbourne Renegades,1114881,232,BBL07,26
2725,3,KW Richardson,4.0,0,36,1,9.0,7.0,4.0,1.0,0,0,Melbourne Stars,Melbourne Renegades,1114881,232,BBL07,26
2726,4,DJ Bravo,4.0,0,38,0,9.5,6.0,2.0,2.0,1,0,Melbourne Stars,Melbourne Renegades,1114881,232,BBL07,26
2727,5,JD Wildermuth,4.0,0,27,1,6.75,5.0,2.0,0.0,0,0,Melbourne Stars,Melbourne Renegades,1114881,232,BBL07,26
2728,6,GB Hogg,2.0,0,30,0,15.0,0.0,1.0,3.0,0,0,Melbourne Stars,Melbourne Renegades,1114881,232,BBL07,26
2729,1,DJ Worrall,4.0,0,25,2,6.25,11.0,0.0,2.0,1,0,Melbourne Renegades,Melbourne Stars,1114881,232,BBL07,26
2730,2,JR Coleman,4.0,0,27,3,6.75,10.0,2.0,1.0,0,0,Melbourne Renegades,Melbourne Stars,1114881,232,BBL07,26
2731,3,D Fallins,3.0,0,19,0,6.33,5.0,0.0,1.0,0,0,Melbourne Renegades,Melbourne Stars,1114881,232,BBL07,26
2732,4,JW Hastings,4.0,0,28,2,7.0,10.0,1.0,1.0,1,0,Melbourne Renegades,Melbourne Stars,1114881,232,BBL07,26
2733,5,JP Faulkner,3.0,0,25,1,8.33,6.0,2.0,1.0,0,0,Melbourne Renegades,Melbourne Stars,1114881,232,BBL07,26
2734,6,EP Gulbis,2.0,0,18,1,9.0,2.0,2.0,0.0,0,0,Melbourne Renegades,Melbourne Stars,1114881,232,BBL07,26
2735,1,MG Johnson,4.0,0,22,0,5.5,10.0,1.0,0.0,1,0,Adelaide Strikers,Perth Scorchers,1114882,233,BBL07,27
2736,2,JS Paris,4.0,0,33,1,8.25,10.0,2.0,2.0,1,0,Adelaide Strikers,Perth Scorchers,1114882,233,BBL07,27
2737,3,WG Bosisto,2.0,0,9,1,4.5,4.0,0.0,0.0,0,0,Adelaide Strikers,Perth Scorchers,1114882,233,BBL07,27
2738,4,AC Agar,4.0,0,19,3,4.75,8.0,0.0,0.0,0,0,Adelaide Strikers,Perth Scorchers,1114882,233,BBL07,27
2739,5,TT Bresnan,2.2,0,14,2,6.0,5.0,1.0,0.0,0,0,Adelaide Strikers,Perth Scorchers,1114882,233,BBL07,27
2740,6,M Kelly,3.0,0,13,2,4.33,11.0,0.0,1.0,1,0,Adelaide Strikers,Perth Scorchers,1114882,233,BBL07,27
2741,1,MG Neser,3.2,0,18,2,5.4,13.0,3.0,0.0,1,0,Perth Scorchers,Adelaide Strikers,1114882,233,BBL07,27
2742,2,B Stanlake,3.0,0,23,0,7.66,6.0,3.0,0.0,0,0,Perth Scorchers,Adelaide Strikers,1114882,233,BBL07,27
2743,3,Rashid Khan,4.0,0,15,1,3.75,11.0,0.0,0.0,0,0,Perth Scorchers,Adelaide Strikers,1114882,233,BBL07,27
2744,4,CA Ingram,1.0,0,11,0,11.0,1.0,0.0,1.0,0,0,Perth Scorchers,Adelaide Strikers,1114882,233,BBL07,27
2745,5,PM Siddle,4.0,0,25,1,6.25,11.0,0.0,2.0,0,1,Perth Scorchers,Adelaide Strikers,1114882,233,BBL07,27
2746,6,B Laughlin,3.0,0,21,0,7.0,5.0,0.0,0.0,0,1,Perth Scorchers,Adelaide Strikers,1114882,233,BBL07,27
2747,1,BJ Dwarshuis,3.0,0,21,0,7.0,12.0,1.0,1.0,4,0,Sydney Thunder,Sydney Sixers,1114883,234,BBL07,28
2748,2,CR Brathwaite,4.0,0,31,1,7.75,9.0,3.0,1.0,0,0,Sydney Thunder,Sydney Sixers,1114883,234,BBL07,28
2749,3,NM Lyon,4.0,0,24,1,6.0,12.0,0.0,2.0,0,0,Sydney Thunder,Sydney Sixers,1114883,234,BBL07,28
2750,4,SA Abbott,3.0,0,25,1,8.33,5.0,1.0,1.0,1,0,Sydney Thunder,Sydney Sixers,1114883,234,BBL07,28
2751,5,J Botha,3.0,0,22,0,7.33,4.0,0.0,1.0,0,0,Sydney Thunder,Sydney Sixers,1114883,234,BBL07,28
2752,6,MC Henriques,3.0,0,25,2,8.33,8.0,2.0,1.0,0,0,Sydney Thunder,Sydney Sixers,1114883,234,BBL07,28
2753,1,GS Sandhu,2.0,0,26,0,13.0,6.0,3.0,2.0,1,0,Sydney Sixers,Sydney Thunder,1114883,234,BBL07,28
2754,2,MJ McClenaghan,4.0,0,34,0,8.5,9.0,4.0,1.0,0,0,Sydney Sixers,Sydney Thunder,1114883,234,BBL07,28
2755,3,CJ Green,4.0,0,22,0,5.5,8.0,0.0,0.0,0,0,Sydney Sixers,Sydney Thunder,1114883,234,BBL07,28
2756,4,SR Watson,2.0,0,26,0,13.0,1.0,1.0,2.0,0,0,Sydney Sixers,Sydney Thunder,1114883,234,BBL07,28
2757,5,Fawad Ahmed,4.0,0,22,1,5.5,8.0,1.0,0.0,0,0,Sydney Sixers,Sydney Thunder,1114883,234,BBL07,28
2758,6,AJ Nair,4.0,0,26,1,6.5,7.0,0.0,1.0,0,0,Sydney Sixers,Sydney Thunder,1114883,234,BBL07,28
2759,1,CA Rose,3.0,0,26,1,8.66,6.0,2.0,1.0,2,0,Brisbane Heat,Hobart Hurricanes,1114884,235,BBL07,29
2760,2,JC Archer,4.0,0,32,2,8.0,11.0,4.0,1.0,0,0,Brisbane Heat,Hobart Hurricanes,1114884,235,BBL07,29
2761,3,TS Mills,4.0,0,41,1,10.25,9.0,4.0,2.0,2,0,Brisbane Heat,Hobart Hurricanes,1114884,235,BBL07,29
2762,4,DJM Short,3.0,0,24,1,8.0,7.0,2.0,1.0,0,0,Brisbane Heat,Hobart Hurricanes,1114884,235,BBL07,29
2763,5,CJ Boyce,4.0,0,28,1,7.0,9.0,2.0,1.0,1,0,Brisbane Heat,Hobart Hurricanes,1114884,235,BBL07,29
2764,6,DT Christian,2.0,0,12,1,6.0,6.0,1.0,0.0,0,0,Brisbane Heat,Hobart Hurricanes,1114884,235,BBL07,29
2765,1,JA Burns,1.0,0,10,1,10.0,3.0,2.0,0.0,0,0,Hobart Hurricanes,Brisbane Heat,1114884,235,BBL07,29
2766,2,Yasir Shah,4.0,0,28,0,7.0,6.0,3.0,0.0,0,0,Hobart Hurricanes,Brisbane Heat,1114884,235,BBL07,29
2767,3,MT Steketee,4.0,0,38,1,9.5,8.0,6.0,0.0,0,0,Hobart Hurricanes,Brisbane Heat,1114884,235,BBL07,29
2768,4,B Doggett,4.0,0,43,1,10.75,9.0,3.0,3.0,2,1,Hobart Hurricanes,Brisbane Heat,1114884,235,BBL07,29
2769,5,MJ Swepson,4.0,0,31,0,7.75,5.0,1.0,0.0,2,0,Hobart Hurricanes,Brisbane Heat,1114884,235,BBL07,29
2770,6,BCJ Cutting,1.2,0,14,1,10.5,1.0,0.0,1.0,0,1,Hobart Hurricanes,Brisbane Heat,1114884,235,BBL07,29
2771,1,BJ Dwarshuis,4.0,0,20,0,5.0,16.0,2.0,1.0,1,0,Melbourne Stars,Sydney Sixers,1114885,236,BBL07,30
2772,2,J Botha,3.0,0,20,0,6.66,8.0,2.0,0.0,0,0,Melbourne Stars,Sydney Sixers,1114885,236,BBL07,30
2773,3,SA Abbott,4.0,0,35,2,8.75,8.0,2.0,2.0,0,0,Melbourne Stars,Sydney Sixers,1114885,236,BBL07,30
2774,4,CR Brathwaite,4.0,0,26,1,6.5,12.0,2.0,1.0,1,0,Melbourne Stars,Sydney Sixers,1114885,236,BBL07,30
2775,5,NM Lyon,4.0,0,18,3,4.5,14.0,2.0,0.0,0,0,Melbourne Stars,Sydney Sixers,1114885,236,BBL07,30
2776,6,JL Denly,1.0,0,4,0,4.0,2.0,0.0,0.0,0,0,Melbourne Stars,Sydney Sixers,1114885,236,BBL07,30
2777,1,DJ Worrall,3.0,0,21,0,7.0,11.0,4.0,0.0,0,0,Sydney Sixers,Melbourne Stars,1114885,236,BBL07,30
2778,2,JR Coleman,2.1,0,14,1,6.46,7.0,1.0,0.0,2,0,Sydney Sixers,Melbourne Stars,1114885,236,BBL07,30
2779,3,JP Faulkner,2.0,0,20,1,10.0,5.0,2.0,1.0,0,0,Sydney Sixers,Melbourne Stars,1114885,236,BBL07,30
2780,4,JW Hastings,3.0,0,27,0,9.0,10.0,2.0,2.0,1,0,Sydney Sixers,Melbourne Stars,1114885,236,BBL07,30
2781,5,GJ Maxwell,1.0,0,11,0,11.0,1.0,0.0,1.0,0,0,Sydney Sixers,Melbourne Stars,1114885,236,BBL07,30
2782,6,D Fallins,2.0,0,25,0,12.5,3.0,3.0,1.0,1,0,Sydney Sixers,Melbourne Stars,1114885,236,BBL07,30
2783,7,EP Gulbis,2.0,0,11,0,5.5,5.0,1.0,0.0,0,0,Sydney Sixers,Melbourne Stars,1114885,236,BBL07,30
2784,1,CA Rose,3.0,0,22,0,7.33,7.0,2.0,1.0,0,0,Adelaide Strikers,Hobart Hurricanes,1114886,237,BBL07,31
2785,2,DJM Short,3.0,0,25,0,8.33,8.0,3.0,1.0,1,0,Adelaide Strikers,Hobart Hurricanes,1114886,237,BBL07,31
2786,3,JC Archer,4.0,0,27,3,6.75,13.0,3.0,1.0,0,1,Adelaide Strikers,Hobart Hurricanes,1114886,237,BBL07,31
2787,4,TS Mills,4.0,0,35,0,8.75,7.0,2.0,2.0,0,0,Adelaide Strikers,Hobart Hurricanes,1114886,237,BBL07,31
2788,5,CJ Boyce,3.0,0,32,0,10.66,4.0,2.0,2.0,0,0,Adelaide Strikers,Hobart Hurricanes,1114886,237,BBL07,31
2789,6,DT Christian,3.0,0,42,0,14.0,4.0,7.0,1.0,0,0,Adelaide Strikers,Hobart Hurricanes,1114886,237,BBL07,31
2790,1,CA Ingram,1.0,0,6,0,6.0,2.0,0.0,0.0,0,0,Hobart Hurricanes,Adelaide Strikers,1114886,237,BBL07,31
2791,2,B Stanlake,4.0,0,25,0,6.25,11.0,3.0,0.0,0,0,Hobart Hurricanes,Adelaide Strikers,1114886,237,BBL07,31
2792,3,MG Neser,4.0,0,40,1,10.0,7.0,4.0,1.0,0,1,Hobart Hurricanes,Adelaide Strikers,1114886,237,BBL07,31
2793,4,Rashid Khan,4.0,0,35,0,8.75,10.0,1.0,3.0,2,0,Hobart Hurricanes,Adelaide Strikers,1114886,237,BBL07,31
2794,5,B Laughlin,4.0,0,40,1,10.0,10.0,3.0,2.0,1,1,Hobart Hurricanes,Adelaide Strikers,1114886,237,BBL07,31
2795,6,PM Siddle,3.0,0,18,1,6.0,5.0,0.0,0.0,1,1,Hobart Hurricanes,Adelaide Strikers,1114886,237,BBL07,31
2796,1,BJ Dwarshuis,2.0,0,9,1,4.5,9.0,2.0,0.0,0,0,Brisbane Heat,Sydney Sixers,1114887,238,BBL07,32
2797,2,J Botha,4.0,0,13,1,3.25,15.0,1.0,0.0,0,0,Brisbane Heat,Sydney Sixers,1114887,238,BBL07,32
2798,3,NM Lyon,4.0,0,17,2,4.25,13.0,1.0,0.0,0,0,Brisbane Heat,Sydney Sixers,1114887,238,BBL07,32
2799,4,SA Abbott,4.0,0,11,4,2.75,15.0,0.0,0.0,1,0,Brisbane Heat,Sydney Sixers,1114887,238,BBL07,32
2800,5,CR Brathwaite,2.4,0,20,2,7.5,5.0,2.0,0.0,1,0,Brisbane Heat,Sydney Sixers,1114887,238,BBL07,32
2801,1,JK Lalor,3.0,0,20,0,6.66,10.0,2.0,1.0,0,0,Sydney Sixers,Brisbane Heat,1114887,238,BBL07,32
2802,2,Yasir Shah,4.0,0,37,1,9.25,9.0,3.0,2.0,1,0,Sydney Sixers,Brisbane Heat,1114887,238,BBL07,32
2803,3,MT Steketee,1.0,0,7,0,7.0,2.0,1.0,0.0,0,0,Sydney Sixers,Brisbane Heat,1114887,238,BBL07,32
2804,4,MJ Swepson,1.0,0,3,0,3.0,3.0,0.0,0.0,0,0,Sydney Sixers,Brisbane Heat,1114887,238,BBL07,32
2805,5,JS Floros,1.0,0,7,0,7.0,4.0,0.0,1.0,0,0,Sydney Sixers,Brisbane Heat,1114887,238,BBL07,32
2806,1,MJ McClenaghan,4.0,0,30,1,7.5,6.0,3.0,0.0,1,0,Melbourne Stars,Sydney Thunder,1114888,239,BBL07,33
2807,2,GS Sandhu,4.0,0,26,1,6.5,11.0,1.0,1.0,3,0,Melbourne Stars,Sydney Thunder,1114888,239,BBL07,33
2808,3,CJ Green,4.0,0,27,2,6.75,8.0,3.0,0.0,1,0,Melbourne Stars,Sydney Thunder,1114888,239,BBL07,33
2809,4,SR Watson,4.0,0,34,1,8.5,8.0,5.0,0.0,0,0,Melbourne Stars,Sydney Thunder,1114888,239,BBL07,33
2810,5,Fawad Ahmed,4.0,0,29,1,7.25,8.0,3.0,0.0,1,0,Melbourne Stars,Sydney Thunder,1114888,239,BBL07,33
2811,1,DJ Worrall,3.0,0,32,0,10.66,8.0,5.0,1.0,2,0,Sydney Thunder,Melbourne Stars,1114888,239,BBL07,33
2812,2,JR Coleman,2.1,0,22,0,10.15,5.0,1.0,2.0,1,0,Sydney Thunder,Melbourne Stars,1114888,239,BBL07,33
2813,3,JP Faulkner,2.0,0,14,0,7.0,4.0,2.0,0.0,0,0,Sydney Thunder,Melbourne Stars,1114888,239,BBL07,33
2814,4,JW Hastings,4.0,0,32,1,8.0,9.0,5.0,0.0,0,0,Sydney Thunder,Melbourne Stars,1114888,239,BBL07,33
2815,5,L Bowe,4.0,0,30,2,7.5,12.0,4.0,1.0,0,0,Sydney Thunder,Melbourne Stars,1114888,239,BBL07,33
2816,6,EP Gulbis,1.0,0,10,0,10.0,0.0,1.0,0.0,0,0,Sydney Thunder,Melbourne Stars,1114888,239,BBL07,33
2817,1,MG Johnson,4.0,0,35,0,8.75,10.0,2.0,2.0,2,0,Hobart Hurricanes,Perth Scorchers,1114889,240,BBL07,34
2818,2,JS Paris,4.0,0,46,1,11.5,9.0,8.0,1.0,0,0,Hobart Hurricanes,Perth Scorchers,1114889,240,BBL07,34
2819,3,M Kelly,4.0,0,23,2,5.75,12.0,3.0,0.0,1,0,Hobart Hurricanes,Perth Scorchers,1114889,240,BBL07,34
2820,4,AC Agar,4.0,1,14,2,3.5,16.0,0.0,1.0,0,0,Hobart Hurricanes,Perth Scorchers,1114889,240,BBL07,34
2821,5,TT Bresnan,4.0,0,44,0,11.0,7.0,4.0,2.0,1,1,Hobart Hurricanes,Perth Scorchers,1114889,240,BBL07,34
2822,1,TS Rogers,4.0,0,29,1,7.25,11.0,3.0,1.0,0,0,Perth Scorchers,Hobart Hurricanes,1114889,240,BBL07,34
2823,2,CA Rose,2.0,0,15,0,7.5,2.0,0.0,1.0,0,0,Perth Scorchers,Hobart Hurricanes,1114889,240,BBL07,34
2824,3,JC Archer,3.2,0,31,1,9.3,6.0,5.0,0.0,0,0,Perth Scorchers,Hobart Hurricanes,1114889,240,BBL07,34
2825,4,TS Mills,4.0,0,25,1,6.25,7.0,2.0,0.0,1,0,Perth Scorchers,Hobart Hurricanes,1114889,240,BBL07,34
2826,5,CJ Boyce,2.0,0,30,0,15.0,1.0,2.0,2.0,0,0,Perth Scorchers,Hobart Hurricanes,1114889,240,BBL07,34
2827,6,DJM Short,1.0,0,8,0,8.0,2.0,0.0,0.0,1,0,Perth Scorchers,Hobart Hurricanes,1114889,240,BBL07,34
2828,7,DT Christian,3.0,0,28,1,9.33,4.0,2.0,1.0,0,0,Perth Scorchers,Hobart Hurricanes,1114889,240,BBL07,34
2829,1,TLW Cooper,2.0,0,8,0,4.0,6.0,0.0,0.0,0,0,Adelaide Strikers,Melbourne Renegades,1114890,241,BBL07,35
2830,2,KW Richardson,3.0,0,34,0,11.33,5.0,3.0,2.0,0,0,Adelaide Strikers,Melbourne Renegades,1114890,241,BBL07,35
2831,3,CP Tremain,3.0,0,21,1,7.0,8.0,2.0,1.0,0,0,Adelaide Strikers,Melbourne Renegades,1114890,241,BBL07,35
2832,4,DJ Bravo,4.0,0,30,2,7.5,8.0,1.0,1.0,1,0,Adelaide Strikers,Melbourne Renegades,1114890,241,BBL07,35
2833,5,GB Hogg,3.0,0,30,0,10.0,5.0,3.0,1.0,0,0,Adelaide Strikers,Melbourne Renegades,1114890,241,BBL07,35
2834,6,JD Wildermuth,3.0,0,29,1,9.66,4.0,3.0,0.0,3,0,Adelaide Strikers,Melbourne Renegades,1114890,241,BBL07,35
2835,7,KA Pollard,2.0,0,20,1,10.0,4.0,0.0,2.0,1,1,Adelaide Strikers,Melbourne Renegades,1114890,241,BBL07,35
2836,1,MG Neser,4.0,0,46,0,11.5,5.0,5.0,2.0,0,0,Melbourne Renegades,Adelaide Strikers,1114890,241,BBL07,35
2837,2,B Stanlake,4.0,0,22,2,5.5,13.0,3.0,0.0,0,0,Melbourne Renegades,Adelaide Strikers,1114890,241,BBL07,35
2838,3,PM Siddle,4.0,0,24,1,6.0,9.0,0.0,1.0,0,1,Melbourne Renegades,Adelaide Strikers,1114890,241,BBL07,35
2839,4,B Laughlin,4.0,0,18,2,4.5,10.0,0.0,0.0,1,1,Melbourne Renegades,Adelaide Strikers,1114890,241,BBL07,35
2840,5,Rashid Khan,4.0,0,26,2,6.5,8.0,1.0,1.0,0,0,Melbourne Renegades,Adelaide Strikers,1114890,241,BBL07,35
2841,1,BJ Dwarshuis,4.0,0,36,1,9.0,11.0,3.0,1.0,3,0,Melbourne Stars,Sydney Sixers,1114891,242,BBL07,36
2842,2,J Botha,2.0,0,15,0,7.5,4.0,2.0,0.0,0,0,Melbourne Stars,Sydney Sixers,1114891,242,BBL07,36
2843,3,CR Brathwaite,4.0,0,31,2,7.75,8.0,3.0,0.0,2,0,Melbourne Stars,Sydney Sixers,1114891,242,BBL07,36
2844,4,SA Abbott,2.0,0,29,0,14.5,3.0,3.0,2.0,1,0,Melbourne Stars,Sydney Sixers,1114891,242,BBL07,36
2845,5,JL Denly,3.0,0,19,1,6.33,6.0,0.0,1.0,0,0,Melbourne Stars,Sydney Sixers,1114891,242,BBL07,36
2846,6,NM Lyon,4.0,0,35,1,8.75,4.0,2.0,1.0,0,0,Melbourne Stars,Sydney Sixers,1114891,242,BBL07,36
2847,7,MC Henriques,1.0,0,14,0,14.0,3.0,2.0,1.0,0,0,Melbourne Stars,Sydney Sixers,1114891,242,BBL07,36
2848,1,JP Faulkner,3.0,0,35,1,11.66,7.0,7.0,0.0,0,0,Sydney Sixers,Melbourne Stars,1114891,242,BBL07,36
2849,2,DJ Worrall,3.0,0,39,0,13.0,7.0,3.0,3.0,2,0,Sydney Sixers,Melbourne Stars,1114891,242,BBL07,36
2850,3,MA Beer,3.0,0,29,0,9.66,6.0,3.0,1.0,1,0,Sydney Sixers,Melbourne Stars,1114891,242,BBL07,36
2851,4,JW Hastings,3.3,0,27,2,7.71,9.0,4.0,0.0,1,0,Sydney Sixers,Melbourne Stars,1114891,242,BBL07,36
2852,5,EP Gulbis,3.0,0,22,2,7.33,6.0,2.0,0.0,1,0,Sydney Sixers,Melbourne Stars,1114891,242,BBL07,36
2853,6,L Bowe,2.0,0,36,0,18.0,0.0,1.0,4.0,0,0,Sydney Sixers,Melbourne Stars,1114891,242,BBL07,36
2854,1,GS Sandhu,4.0,0,37,2,9.25,9.0,4.0,1.0,0,0,Melbourne Renegades,Sydney Thunder,1114892,243,BBL07,37
2855,2,MJ McClenaghan,4.0,0,48,1,12.0,9.0,3.0,3.0,3,1,Melbourne Renegades,Sydney Thunder,1114892,243,BBL07,37
2856,3,CJ Green,4.0,0,36,1,9.0,8.0,4.0,1.0,0,0,Melbourne Renegades,Sydney Thunder,1114892,243,BBL07,37
2857,4,SR Watson,4.0,0,37,0,9.25,6.0,4.0,1.0,1,0,Melbourne Renegades,Sydney Thunder,1114892,243,BBL07,37
2858,5,Fawad Ahmed,4.0,0,27,1,6.75,10.0,0.0,2.0,1,0,Melbourne Renegades,Sydney Thunder,1114892,243,BBL07,37
2859,1,TLW Cooper,1.0,0,1,0,1.0,5.0,0.0,0.0,0,0,Sydney Thunder,Melbourne Renegades,1114892,243,BBL07,37
2860,2,CP Tremain,4.0,0,33,2,8.25,9.0,0.0,2.0,0,0,Sydney Thunder,Melbourne Renegades,1114892,243,BBL07,37
